40;1;5;1;5;0.08522589;113.0;38.0;129519493
40;1;5;2;5;0.032478634;113.0;38.0;129519574
40;1;5;1;4;0.08693529;87.0;40.0;129519814
40;1;5;3;4;0.08986569;86.175186;39.17517;129519836
40;1;5;3;4;0.08840049;86.0;39.0;129519853
40;1;5;2;4;0.033943836;86.0;39.0;129519912
40;1;5;1;8;0.07912088;118.0;48.0;129520216
40;1;5;2;8;0.030769233;118.0;48.0;129520307
40;1;5;1;3;0.093284495;115.0;30.0;129521699
40;1;5;3;3;0.025885228;114.0;30.0;129521773
40;1;5;2;3;0.025885228;114.0;30.0;129521789
40;1;5;1;1;0.09841271;100.0;54.0;129522077
40;1;5;3;1;0.105494514;99.0;54.0;129522102
40;1;5;2;1;0.045665447;99.0;54.0;129522217
40;1;5;1;7;0.08693529;114.0;42.0;129522514
40;1;5;2;7;0.03833944;114.0;42.0;129522620
40;1;5;1;9;0.06568987;100.0;27.0;129523743
40;1;5;2;9;0.034676436;100.0;27.0;129523800
40;1;5;1;0;0.08815629;113.0;47.0;129524055
40;1;5;2;0;0.03711844;113.0;47.0;129524153
40;1;7;1;8;0.061294265;64.0;19.0;129535242
40;1;7;3;8;0.053235658;62.953842;20.0;129535308
40;1;7;2;8;0.025396828;62.953842;20.0;129535332
40;1;7;1;0;0.092063494;105.0;35.0;129535473
40;1;7;2;0;0.023443226;105.0;35.0;129535612
40;1;7;1;0;0.08717949;109.0;38.0;129535653
40;1;7;2;0;0.023199024;109.0;38.0;129535768
40;1;7;1;0;0.08742369;110.0;39.0;129535842
40;1;7;2;0;0.02881563;110.0;39.0;129535933
40;1;7;1;0;0.07008547;110.0;43.0;129536023
40;1;7;2;0;0.031013433;110.0;43.0;129536106
40;1;7;1;0;0.08742369;109.0;44.0;129536336
40;1;7;2;0;0.024420027;109.0;44.0;129536442
40;1;8;1;0;0.08473749;109.0;18.0;129539500
40;1;8;2;0;0.029059831;109.0;18.0;129539606
40;1;8;1;1;0.08717949;82.0;50.0;129539673
40;1;8;3;1;0.03663004;82.0;49.0;129539730
40;1;8;2;1;0.03663004;82.0;49.0;129539747
40;1;8;1;0;0.083028086;105.0;11.0;129539780
40;1;8;2;0;0.041269843;105.0;11.0;129539862
40;1;8;1;0;0.092307694;98.0;34.0;129541228
40;1;8;3;0;0.032722834;98.0;32.793335;129541321
40;1;8;2;0;0.032722834;98.0;33.0;129541334
40;1;8;1;9;0.07716728;81.0;38.0;129541581
40;1;8;2;9;0.03980464;81.0;38.0;129541679
40;1;8;1;5;0.082783885;71.0;23.0;129541894
40;1;8;2;5;0.025885228;71.0;23.0;129541992
40;1;8;1;3;0.096214905;84.0;50.0;129543636
40;1;8;3;3;0.031746034;83.0;50.0;129543719
40;1;8;2;3;0.031746034;83.0;50.0;129543735
40;1;8;1;7;0.06471307;90.0;27.0;129544079
40;1;8;2;7;0.026862029;90.0;27.0;129544228
40;1;8;1;4;0.07399268;92.0;37.0;129544386
40;1;8;3;4;0.08766789;93.00751;37.0;129544419
40;1;8;2;4;0.023443226;93.00751;37.0;129544493
40;1;8;1;3;0.09865691;68.0;70.0;129545643
40;1;8;2;3;0.030280832;68.0;70.0;129545750
40;1;8;1;1;0.093528695;76.0;64.0;129545833
40;1;8;2;1;0.034188036;76.0;64.0;129545972
40;1;6;1;5;0.08766789;88.0;49.0;129549482
40;1;6;3;5;0.044444446;88.0;47.5;129549576
40;1;6;2;5;0.044444446;88.0;48.0;129549588
40;1;6;1;4;0.072527476;73.0;32.0;129549876
40;1;6;3;4;0.083272286;73.0;30.5;129549913
40;1;6;2;4;0.035164837;73.0;30.5;129550007
40;1;6;1;8;0.07472528;70.0;54.0;129550681
40;1;6;3;8;0.082539685;70.0;52.882446;129550698
40;1;6;2;8;0.031501833;70.0;52.882446;129550814
40;1;6;1;3;0.08595849;97.0;49.0;129551618
40;1;6;2;3;0.041269843;97.0;49.0;129551717
40;1;6;1;1;0.08888889;64.0;51.0;129551792
40;1;6;3;1;0.10793652;64.0;50.0;129551864
40;1;6;2;1;0.026862029;64.0;50.0;129551956
40;1;6;1;7;0.048107453;85.0;35.0;129552228
40;1;6;2;7;0.034676436;85.0;35.0;129552269
40;1;6;1;9;0.07399268;61.0;46.0;129552704
40;1;6;3;9;0.048595853;59.845245;46.0;129552797
40;1;6;2;9;0.023931626;59.845245;46.0;129552820
40;1;6;1;0;0.07496948;145.0;29.0;129553017
40;1;6;2;0;0.044932846;145.0;29.0;129553099
40;2;7;1;1;0.0942613;60.0;41.0;129564630
40;2;7;2;1;0.031990234;60.0;41.0;129564720
40;2;7;1;5;0.08400489;54.0;52.0;129565073
40;2;7;2;5;0.033943836;54.0;52.0;129565197
40;2;7;1;9;0.082539685;70.0;51.0;129565830
40;2;7;3;9;0.042490844;68.5;51.0;129565916
40;2;7;2;9;0.042490844;69.0;51.0;129565928
40;2;7;1;0;0.07960928;126.0;3.0;129566051
40;2;7;2;0;0.031013433;126.0;3.0;129566142
40;2;7;1;0;0.060805865;117.0;17.0;129566511
40;2;7;2;0;0.030036632;117.0;17.0;129566577
40;2;7;1;0;0.07472528;101.0;21.0;129567325
40;2;7;2;0;0.023931626;101.0;21.0;129567423
40;2;8;1;3;0.093040295;99.0;68.0;129570442
40;2;8;2;3;0.035897437;99.0;68.0;129570575
40;2;8;1;4;0.071306475;91.0;35.0;129570658
40;2;8;3;4;0.08766789;91.17122;35.0;129570718
40;2;8;3;4;0.060561664;92.0;35.0;129570751
40;2;8;2;4;0.030036632;92.0;35.0;129570775
40;2;8;1;3;0.081807084;93.0;66.0;129570922
40;2;8;2;3;0.025152627;93.0;66.0;129571030
40;2;8;1;2;0.10231991;33.0;31.0;129572287
40;2;8;3;2;0.026617829;32.0;31.0;129572370
40;2;8;2;2;0.026617829;32.0;31.0;129572386
40;2;8;1;6;0.07570208;90.0;53.0;129572485
40;2;8;3;6;0.048840053;86.73691;52.0;129572566
40;2;8;3;6;0.024420027;86.0;52.0;129572568
40;2;8;2;6;0.024420027;86.0;52.0;129572584
40;2;8;1;8;0.07765568;93.0;63.0;129572765
40;2;8;2;8;0.023931626;93.0;63.0;129572865
40;2;8;1;7;0.06935287;77.0;31.0;129573587
40;2;8;2;7;0.036141638;77.0;31.0;129573694
40;2;8;1;2;0.10085471;89.0;58.0;129574367
40;2;8;2;2;0.03785104;89.0;58.0;129574482
40;2;8;1;0;0.092063494;91.0;36.0;129574926
40;2;8;2;0;0.024175826;91.0;36.0;129575058
40;2;8;1;6;0.07863248;66.0;27.0;129575947
40;2;8;2;6;0.02881563;66.0;27.0;129576054
