13;2;5;1;5;0.09157509;45.0;16.0;196965795
13;2;5;3;5;0.024908427;43.888306;14.888306;196965845
13;2;5;2;5;0.024908427;44.0;15.0;196965860
13;2;5;1;4;0.06691087;93.0;60.0;196966092
13;2;5;2;4;0.033699635;93.0;60.0;196966149
13;2;5;1;8;0.07960928;77.0;39.0;196966765
13;2;5;2;8;0.02759463;77.0;39.0;196966814
13;2;5;1;3;0.09719171;65.0;42.0;196967174
13;2;5;2;3;0.048351653;65.0;42.0;196967223
13;2;5;1;1;0.093284495;89.0;51.0;196968444
13;2;5;2;1;0.031746034;89.0;51.0;196968509
13;2;5;1;7;0.082539685;74.0;40.0;196968731
13;2;5;2;7;0.035653237;74.0;40.0;196968781
13;2;5;1;9;0.07350428;88.0;58.0;196969142
13;2;5;2;9;0.043467645;88.0;58.0;196969182
13;2;5;1;0;0.059829064;70.0;64.0;196969420
13;2;5;3;0;0.02808303;70.0;62.5;196969441
13;2;5;2;0;0.02808303;70.0;63.0;196969453
13;2;7;1;8;0.07350428;76.0;32.0;196984532
13;2;7;3;8;0.04004884;76.0;31.0;196984566
13;2;7;2;8;0.04004884;76.0;31.0;196984582
13;2;7;1;0;0.081562884;53.0;34.0;196984811
13;2;7;2;0;0.03785104;53.0;34.0;196984901
13;2;7;1;0;0.07765568;60.0;40.0;196985098
13;2;7;2;0;0.030525032;60.0;40.0;196985164
13;2;7;1;0;0.06764347;66.0;30.0;196985328
13;2;7;2;0;0.026617829;66.0;30.0;196985394
13;2;7;1;0;0.072039075;64.0;36.0;196985541
13;2;7;2;0;0.03882784;64.0;36.0;196985598
13;2;7;1;0;0.081807084;57.0;39.0;196985780
13;2;7;2;0;0.048595853;57.0;39.0;196985845
13;2;8;1;0;0.09059829;85.0;57.0;196989625
13;2;8;3;0;0.07985348;85.0;56.0;196989663
13;2;8;2;0;0.058608063;85.0;56.0;196989682
13;2;8;1;1;0.09890111;100.0;50.0;196989969
13;2;8;2;1;0.043467645;100.0;50.0;196990034
13;2;8;1;0;0.07643468;63.0;61.0;196990330
13;2;8;2;0;0.042979244;63.0;61.0;196990403
13;2;8;1;0;0.07472528;51.0;67.0;196991722
13;2;8;3;0;0.044688646;51.0;65.5;196991776
13;2;8;2;0;0.044688646;51.0;66.0;196991788
13;2;8;1;9;0.07692308;69.0;28.0;196992206
13;2;8;3;9;0.07496948;69.0;27.34436;196992228
13;2;8;3;9;0.06984127;69.0;27.0;196992245
13;2;8;2;9;0.034188036;69.0;27.0;196992272
13;2;8;1;5;0.083516486;80.0;46.0;196992584
13;2;8;2;5;0.032722834;80.0;46.0;196992642
13;2;8;1;3;0.09987791;63.0;38.0;196994077
13;2;8;3;3;0.044688646;61.5;38.0;196994122
13;2;8;2;3;0.044688646;62.0;38.0;196994134
13;2;8;1;7;0.06642247;75.0;25.0;196994488
13;2;8;2;7;0.023931626;75.0;25.0;196994529
13;2;8;1;4;0.0937729;81.0;10.0;196994751
13;2;8;3;4;0.094993904;81.0;8.9453125;196994760
13;2;8;2;4;0.033211235;81.0;8.9453125;196994825
13;2;8;1;3;0.09865691;54.0;43.0;196997067
13;2;8;3;3;0.042002443;53.0;43.0;196997104
13;2;8;2;3;0.042002443;53.0;43.0;196997116
13;2;8;1;1;0.081318684;88.0;79.0;196997396
13;2;8;3;1;0.07692308;88.0;78.0;196997408
13;2;8;2;1;0.03980464;88.0;78.0;196997445
13;2;6;1;5;0.08644689;49.0;48.0;197000721
13;2;6;2;5;0.03785104;49.0;48.0;197000787
13;2;6;1;4;0.08400489;79.0;41.0;197001124
13;2;6;2;4;0.045909647;79.0;41.0;197001189
13;2;6;1;8;0.07692308;56.0;31.0;197002660
13;2;6;2;8;0.032967035;56.0;31.0;197002717
13;2;6;1;3;0.09914531;61.0;42.0;197002996
13;2;6;3;3;0.10085471;61.0;40.990845;197003004
13;2;6;2;3;0.042002443;61.0;40.990845;197003045
13;2;6;1;1;0.095970705;91.0;48.0;197004543
13;2;6;2;1;0.033455435;91.0;48.0;197004616
13;2;6;1;7;0.08498169;58.0;50.0;197004863
13;2;6;3;7;0.03663004;58.0;48.5;197004916
13;2;6;2;7;0.03663004;58.0;49.0;197004929
13;2;6;1;9;0.070818074;54.0;17.0;197005331
13;2;6;2;9;0.02759463;54.0;17.0;197005397
13;2;6;1;0;0.08986569;79.0;48.0;197005700
13;2;6;2;0;0.036385838;79.0;48.0;197005774
13;2;7;1;1;0.0937729;91.0;58.0;197020156
13;2;7;2;1;0.034432236;91.0;58.0;197020205
13;2;7;1;5;0.07643468;63.0;34.0;197020443
13;2;7;2;5;0.026617829;63.0;34.0;197020517
13;2;7;1;9;0.08424909;60.0;36.0;197020746
13;2;7;3;9;0.042002443;58.694214;36.0;197020792
13;2;7;2;9;0.042002443;59.0;36.0;197020805
13;2;7;1;0;0.09010989;45.0;58.0;197021059
13;2;7;2;0;0.031501833;45.0;58.0;197021142
13;2;7;1;0;0.06910867;70.0;63.0;197021371
13;2;7;2;0;0.035897437;70.0;63.0;197021430
13;2;7;1;0;0.06617827;70.0;64.0;197021651
13;2;7;2;0;0.025396828;70.0;64.0;197021700
13;2;8;1;3;0.095726505;58.0;34.0;197024979
13;2;8;2;3;0.049328454;58.0;34.0;197025012
13;2;8;1;4;0.07814408;76.0;84.0;197025342
13;2;8;3;4;0.03736264;78.16431;79.11426;197025389
13;2;8;3;4;0.024908427;79.0;78.0;197025391
13;2;8;2;4;0.024908427;79.0;78.0;197025408
13;2;8;1;3;0.092063494;74.0;19.0;197025703
13;2;8;2;3;0.036141638;74.0;19.0;197025760
13;2;8;1;2;0.09157509;57.0;31.0;197027106
13;2;8;2;2;0.034188036;57.0;31.0;197027163
13;2;8;1;6;0.07789988;75.0;65.0;197027442
13;2;8;2;6;0.023443226;75.0;65.0;197027500
13;2;8;1;8;0.06495727;71.0;67.0;197027722
13;2;8;2;8;0.02735043;71.0;67.0;197027763
13;2;8;1;7;0.08693529;107.0;42.0;197029584
13;2;8;3;7;0.035897437;105.74433;40.744385;197029635
13;2;8;2;7;0.035897437;106.0;41.0;197029649
13;2;8;1;2;0.095726505;64.0;43.0;197029903
13;2;8;3;2;0.035897437;62.96846;43.0;197029953
13;2;8;2;2;0.035897437;63.0;43.0;197029969
13;2;8;1;0;0.09010989;47.0;59.0;197030248
13;2;8;2;0;0.046398047;47.0;59.0;197030288
13;2;8;1;6;0.07667888;61.0;61.0;197032055
13;2;8;3;6;0.03882784;60.0;60.0;197032105
13;2;8;2;6;0.03882784;60.0;60.0;197032121
13;2;8;1;3;0.08962149;48.0;55.0;197032293
13;2;8;2;3;0.041758243;48.0;55.0;197032359
13;2;6;1;5;0.07985348;90.0;33.0;197036050
