13;2;5;1;0.06739927;263.0;66.0;196970208
13;2;5;2;0.050549455;263.0;66.0;196970232
13;2;1;1;0.07032967;140.0;174.0;196974134
13;2;1;3;0.070818074;76.170074;176.0;196974225
13;2;1;3;0.07863248;89.19821;175.0;196974256
13;2;1;3;0.082295485;85.90521;171.19055;196974289
13;2;1;3;0.08034188;61.743317;169.0;196974341
13;2;1;3;0.082051285;81.44159;169.0;196974374
13;2;1;3;0.070818074;104.88487;169.0;196974390
13;2;1;3;0.07912088;106.29109;170.96765;196974407
13;2;1;3;0.07863248;111.4861;173.93054;196974424
13;2;1;3;0.06862027;113.223206;174.96277;196974440
13;2;1;3;0.06544567;114.1969;176.96716;196974457
13;2;1;3;0.06349207;108.7948;179.0;196974490
13;2;1;3;0.03809524;118.68765;180.0;196974507
13;2;1;3;0.022954823;117.46567;180.0;196974523
13;2;1;2;0.022954823;118.0;180.0;196974530
13;2;1;1;0.07496948;112.0;153.0;196975658
13;2;1;3;0.07960928;20.552063;155.0;196975739
13;2;1;3;0.07448108;20.144073;156.0;196975773
13;2;1;3;0.082051285;63.124115;156.75739;196975789
13;2;1;3;0.07570208;29.105621;166.51697;196975823
13;2;1;3;0.08058608;62.783752;168.0;196975839
13;2;1;3;0.07423688;64.55792;168.0;196975856
13;2;1;3;0.08083028;73.46298;168.0;196975872
13;2;1;3;0.071306475;84.04503;168.0;196975889
13;2;1;3;0.07374848;90.47158;168.84283;196975906
13;2;1;3;0.07594628;89.1918;170.90411;196975939
13;2;1;3;0.06886447;94.14509;171.92743;196975955
13;2;1;3;0.03931624;90.14754;173.0;196975972
13;2;1;3;0.023443226;86.0;174.0;196975981
13;2;1;2;0.023443226;86.0;174.0;196975989
13;2;1;1;0.06495727;142.0;135.0;196976407
13;2;1;3;0.06324787;25.873962;142.70111;196976489
13;2;1;3;0.06568987;8.6892395;143.0;196976522
13;2;1;3;0.07545788;-17.351517;143.0;196976539
13;2;1;3;0.081562884;-49.409393;147.35236;196976572
13;2;1;3;0.07545788;-62.695694;149.61597;196976588
13;2;1;3;0.072771676;-74.60849;151.0;196976605
13;2;1;3;0.07814408;-85.54532;151.75757;196976622
13;2;1;3;0.07716728;-97.6552;152.0;196976638
13;2;1;3;0.05714286;-109.256134;152.0;196976655
13;2;1;3;0.022466423;-117.33763;152.0;196976672
13;2;1;3;0.022466423;-118.0;152.0;196976673
13;2;1;2;0.022466423;-118.0;152.0;196976681
13;2;1;1;0.07032967;62.0;143.0;196977345
13;2;1;2;0.032967035;62.0;143.0;196977403
13;2;3;1;0.07032967;133.0;176.0;196979269
13;2;3;3;0.06349207;5.8396606;177.0;196979353
13;2;3;3;0.058852263;-8.842133;183.9928;196979403
13;2;3;3;0.06324787;79.82013;184.88525;196979421
13;2;3;3;0.06739927;58.949776;175.98883;196979453
13;2;3;3;0.024175826;89.34023;167.73608;196979486
13;2;3;2;0.024175826;90.0;168.0;196979502
13;2;3;1;0.07545788;223.0;162.0;196979863
13;2;3;3;0.071062274;52.05304;178.0;196979969
13;2;3;3;0.06959707;171.7409;178.0;196979986
13;2;3;3;0.06764347;149.6828;184.10895;196980019
13;2;3;3;0.06617827;164.42635;183.45221;196980053
13;2;3;3;0.05543346;189.73389;180.46674;196980070
13;2;3;3;0.032478634;196.0;177.0;196980086
13;2;3;2;0.032478634;199.0;178.0;196980098
13;2;3;1;0.08107448;146.0;143.0;196981419
13;2;3;2;0.034920637;146.0;143.0;196981461
13;2;7;1;0.073015876;307.0;58.0;196986961
13;2;7;2;0.042735044;307.0;58.0;196986985
13;2;8;1;0.07008547;288.0;39.0;196998053
13;2;8;3;0.06300367;287.44287;38.0;196998074
13;2;8;3;0.042490844;287.0;38.0;196998078
13;2;8;2;0.042490844;287.0;38.0;196998094
13;2;6;1;0.073015876;314.0;40.0;197006488
13;2;6;2;0.049816854;314.0;40.0;197006521
13;2;1;1;0.07912088;184.0;159.0;197012984
13;2;1;3;0.07814408;183.0;158.26276;197012998
13;2;1;3;0.07667888;158.32535;157.44409;197013030
13;2;1;3;0.07326008;62.602997;157.0;197013063
13;2;1;3;0.07326008;120.12335;156.48492;197013080
13;2;1;3;0.07326008;118.046936;154.46332;197013096
13;2;1;3;0.072283275;64.08264;154.0;197013130
13;2;1;3;0.05641026;113.59924;153.30396;197013147
13;2;1;3;0.041758243;89.0;151.0;197013166
13;2;1;2;0.041758243;89.0;151.0;197013174
13;2;1;1;0.07448108;106.0;146.0;197014503
13;2;1;3;0.073015876;105.75714;146.0;197014513
13;2;1;3;0.03785104;105.0;146.0;197014528
13;2;1;2;0.03785104;105.0;146.0;197014544
13;2;3;1;0.07545788;167.0;163.0;197015782
13;2;3;3;0.071794875;166.0;163.0;197015795
13;2;3;3;0.07594628;161.36798;163.0;197015811
13;2;3;3;0.071550675;141.1792;162.0;197015828
13;2;3;3;0.07643468;105.24567;157.24078;197015845
13;2;3;3;0.07032967;51.45642;141.31305;197015878
13;2;3;3;0.06495727;100.29228;134.82336;197015896
13;2;3;3;0.058852263;55.00551;129.44464;197015929
13;2;3;3;0.05616606;100.88071;127.44;197015946
13;2;3;3;0.041269843;78.24652;125.38327;197015962
13;2;3;3;0.041269843;61.0;125.0;197015965
13;2;3;2;0.041269843;61.0;125.0;197015974
13;2;3;1;0.07326008;119.0;143.0;197016630
13;2;3;2;0.030036632;119.0;143.0;197016680
13;2;7;1;0.07716728;289.0;32.0;197022503
13;2;7;2;0.025152627;289.0;32.0;197022562
13;2;8;1;0.06617827;290.0;37.0;197032917
13;2;8;2;0.046398047;290.0;37.0;197032950
13;2;6;1;0.07521368;285.0;53.0;197039098
13;2;6;3;0.07643468;285.0;52.0;197039112
13;2;6;2;0.032967035;285.0;52.0;197039163
13;3;1;1;0.06300367;12.0;177.0;197060664
13;3;1;3;0.071306475;1.863617;173.38959;197060682
13;3;1;3;0.06544567;-41.936768;161.492;197060699
13;3;1;3;0.060561664;-44.12343;162.0;197060714
13;3;1;3;0.06739927;-83.690674;164.0;197060747
13;3;1;3;0.03907204;-62.23176;168.4972;197060781
13;3;1;2;0.03907204;-59.0;168.0;197060795
13;3;1;1;0.06324787;211.0;104.0;197061058
