33;1;5;1;5;0.083760686;94.0;47.0;83565823
33;1;5;3;5;0.08522589;93.0;47.0;83565834
33;1;5;2;5;0.030525032;93.0;47.0;83565920
33;1;5;1;4;0.08669109;69.0;34.0;83566365
33;1;5;3;4;0.044932846;70.45115;36.902344;83566434
33;1;5;2;4;0.044932846;70.0;36.0;83566446
33;1;5;1;8;0.07692308;71.0;52.0;83566734
33;1;5;2;8;0.047619052;71.0;52.0;83566799
33;1;5;1;3;0.06471307;115.0;49.0;83566915
33;1;5;2;3;0.033943836;115.0;49.0;83566996
33;1;5;1;1;0.093284495;87.0;45.0;83567219
33;1;5;2;1;0.03760684;87.0;45.0;83567284
33;1;5;1;7;0.07399268;100.0;50.0;83567465
33;1;5;2;7;0.045909647;100.0;50.0;83567515
33;1;5;1;9;0.07667888;70.0;47.0;83567663
33;1;5;3;9;0.08058608;70.0;48.0;83567717
33;1;5;2;9;0.052258857;70.0;48.0;83567744
33;1;5;1;0;0.08669109;100.0;42.0;83567868
33;1;5;2;0;0.024175826;100.0;42.0;83567925
33;1;7;1;8;0.081562884;102.0;48.0;83586065
33;1;7;2;8;0.052014656;102.0;48.0;83586112
33;1;7;1;0;0.08595849;112.0;45.0;83586302
33;1;7;3;0;0.08791209;113.0;46.0;83586354
33;1;7;3;0;0.07399268;114.0;47.0;83586371
33;1;7;2;0;0.042735044;114.0;47.0;83586392
33;1;7;1;0;0.08498169;113.0;52.0;83586531
33;1;7;2;0;0.022710623;113.0;52.0;83586621
33;1;7;1;0;0.06691087;111.0;56.0;83586703
33;1;7;2;0;0.025885228;111.0;56.0;83586785
33;1;7;1;0;0.072283275;111.0;61.0;83586851
33;1;7;2;0;0.029059831;111.0;61.0;83586949
33;1;7;1;0;0.07545788;123.0;59.0;83587261
33;1;7;2;0;0.022710623;123.0;59.0;83587359
33;1;8;1;0;0.08815629;106.0;54.0;83590940
33;1;8;2;0;0.029304031;106.0;54.0;83591062
33;1;8;1;1;0.10354091;67.0;51.0;83591301
33;1;8;3;1;0.09841271;65.83044;51.0;83591367
33;1;8;2;1;0.031990234;65.83044;51.0;83591399
33;1;8;1;0;0.07008547;118.0;57.0;83591440
33;1;8;2;0;0.035897437;118.0;57.0;83591522
33;1;8;1;0;0.07350428;61.0;22.0;83592905
33;1;8;2;0;0.02808303;61.0;22.0;83592978
33;1;8;1;9;0.07008547;95.0;55.0;83592986
33;1;8;2;9;0.025396828;95.0;55.0;83593092
33;1;8;1;5;0.08058608;44.0;34.0;83593215
33;1;8;2;5;0.035409037;44.0;34.0;83593256
